id,index,GO term,meaning,screening,category
GO:0043491,2084,phosphatidylinositol 3-kinase/protein kinase B signal transduction,,,biological_process
GO:0008239,2085,dipeptidyl-peptidase activity,,,molecular_function
GO:0030158,2086,protein xylosyltransferase activity,,,molecular_function
GO:0019825,2087,oxygen binding,,,molecular_function
GO:0004491,2088,"methylmalonate-semialdehyde dehydrogenase (acylating, NAD) activity",,,molecular_function
GO:0006810,2089,transport,,,biological_process
GO:0035101,2090,FACT complex,,,cellular_component
GO:0052726,2091,"inositol-1,3,4-trisphosphate 5-kinase activity",,,molecular_function
GO:1902751,2092,positive regulation of cell cycle G2/M phase transition,,,biological_process
GO:0042781,2093,3'-tRNA processing endoribonuclease activity,,,molecular_function
GO:0007127,2094,meiosis I,,,biological_process
GO:0008021,2095,synaptic vesicle,,,cellular_component
GO:0030686,2096,90S preribosome,,,cellular_component
GO:0032217,2097,riboflavin transmembrane transporter activity,,yes,molecular_function
GO:0044341,2098,sodium-dependent phosphate transport,,,biological_process
GO:0006265,2099,DNA topological change,,,biological_process
GO:0004163,2100,diphosphomevalonate decarboxylase activity,,,molecular_function
GO:0005272,2101,sodium channel activity,,,molecular_function
GO:0000302,2102,response to reactive oxygen species,,,biological_process
GO:0015137,2103,citrate transmembrane transporter activity,,yes,molecular_function
GO:0070478,2104,"nuclear-transcribed mRNA catabolic process, 3'-5' exonucleolytic nonsense-mediated decay",,,biological_process
GO:0009579,2105,thylakoid,,,cellular_component
GO:0048854,2106,brain morphogenesis,,,biological_process
GO:0019216,2107,regulation of lipid metabolic process,,,biological_process
GO:0042732,2108,D-xylose metabolic process,,,biological_process
GO:0034362,2109,low-density lipoprotein particle,,,cellular_component
GO:0047553,2110,2-oxoglutarate synthase activity,,,molecular_function
GO:0035694,2111,mitochondrial protein catabolic process,,,biological_process
GO:0003924,2112,GTPase activity,,,molecular_function
GO:0042030,2113,ATPase inhibitor activity,,,molecular_function
GO:0009706,2114,chloroplast inner membrane,,none,cellular_component
GO:0047602,2115,acetoacetate decarboxylase activity,,,molecular_function
GO:0005783,2116,endoplasmic reticulum,,,cellular_component
GO:0002504,2117,antigen processing and presentation of peptide or polysaccharide antigen via MHC class II,,,biological_process
GO:0047746,2118,chlorophyllase activity,,,molecular_function
GO:0061564,2119,axon development,,,biological_process
GO:0004970,2120,glutamate-gated receptor activity,,,molecular_function
GO:0006851,2121,mitochondrial calcium ion transmembrane transport,,yes,biological_process
GO:0033596,2122,TSC1-TSC2 complex,,,cellular_component
GO:0005881,2123,cytoplasmic microtubule,,,cellular_component
GO:0102092,2124,diphosphoinositol-pentakisphosphate kinase activity,,,molecular_function
GO:0010330,2125,cellulose synthase complex,,,cellular_component
GO:0070971,2126,endoplasmic reticulum exit site,,,cellular_component
GO:0048288,2127,nuclear membrane fusion involved in karyogamy,,,biological_process
GO:0030332,2128,cyclin binding,,,molecular_function
GO:0017069,2129,snRNA binding,,,molecular_function
GO:0032185,2130,septin cytoskeleton organization,,,biological_process
GO:0045721,2131,negative regulation of gluconeogenesis,,,biological_process
GO:0031347,2132,regulation of defense response,,,biological_process
GO:0006543,2133,glutamine catabolic process,,,biological_process
GO:0042834,2134,peptidoglycan binding,,,molecular_function
GO:0003986,2135,acetyl-CoA hydrolase activity,,,molecular_function
GO:0030194,2136,positive regulation of blood coagulation,,,biological_process
GO:0001221,2137,transcription coregulator binding,,,molecular_function
GO:0050334,2138,thiaminase activity,,,molecular_function
GO:0018160,2139,peptidyl-pyrromethane cofactor linkage,,,biological_process
GO:0005249,2140,voltage-gated potassium channel activity,,,molecular_function
GO:0080025,2141,"phosphatidylinositol-3,5-bisphosphate binding",,,molecular_function
GO:0008420,2142,RNA polymerase II CTD heptapeptide repeat phosphatase activity,,,molecular_function
GO:0018193,2143,peptidyl-amino acid modification,,,biological_process
GO:0016985,2144,"mannan endo-1,4-beta-mannosidase activity",,,molecular_function
GO:0000274,2145,"mitochondrial proton-transporting ATP synthase, stator stalk",,,cellular_component
GO:0000959,2146,mitochondrial RNA metabolic process,,,biological_process
GO:0010800,2147,positive regulation of peptidyl-threonine phosphorylation,,,biological_process
GO:0032991,2148,protein-containing complex,,,cellular_component
GO:0030182,2149,neuron differentiation,,,biological_process
GO:0000340,2150,RNA 7-methylguanosine cap binding,,,molecular_function
GO:0017065,2151,single-strand selective uracil DNA N-glycosylase activity,,,molecular_function
GO:0005700,2152,polytene chromosome,,,cellular_component
GO:0004813,2153,alanine-tRNA ligase activity,,,molecular_function
GO:0047310,2154,glutamine-scyllo-inositol transaminase activity,,,molecular_function
GO:0009325,2155,nitrate reductase complex,,,cellular_component
GO:0009263,2156,deoxyribonucleotide biosynthetic process,,,biological_process
GO:0006376,2157,mRNA splice site recognition,,,biological_process
GO:0009428,2158,"bacterial-type flagellum basal body, distal rod, P ring",,,cellular_component
GO:0031408,2159,oxylipin biosynthetic process,,,biological_process
GO:0098542,2160,defense response to other organism,,,biological_process
GO:0003933,2161,GTP cyclohydrolase activity,,,molecular_function
GO:0010274,2162,hydrotropism,,,biological_process
GO:0005185,2163,neurohypophyseal hormone activity,,,molecular_function
GO:0030308,2164,negative regulation of cell growth,,,biological_process
GO:0055001,2165,muscle cell development,,,biological_process
GO:0106261,2166,tRNA uridine(34) acetyltransferase activity,,,molecular_function
GO:0102662,2167,Unknown,,,molecular_function
GO:0043190,2168,ATP-binding cassette (ABC) transporter complex,,,cellular_component
GO:0005829,2169,cytosol,,,cellular_component
GO:0047389,2170,glycerophosphocholine phosphodiesterase activity,,,molecular_function
GO:0006379,2171,Unknown,,,biological_process
GO:0015179,2172,L-amino acid transmembrane transporter activity,,yes,molecular_function
GO:0006474,2173,N-terminal protein amino acid acetylation,,,biological_process
GO:0033698,2174,Rpd3L complex,,,cellular_component
GO:0006003,2175,"fructose 2,6-bisphosphate metabolic process",,,biological_process
GO:0008928,2176,mannose-1-phosphate guanylyltransferase (GDP) activity,,,molecular_function
GO:0071763,2177,nuclear membrane organization,,,biological_process
GO:0010598,2178,NAD(P)H dehydrogenase complex (plastoquinone),,,cellular_component
GO:0009975,2179,cyclase activity,,,molecular_function
GO:0005053,2180,peroxisome matrix targeting signal-2 binding,,,molecular_function
GO:0043231,2181,intracellular membrane-bounded organelle,,,cellular_component
GO:0050319,2182,tartrate decarboxylase activity,,,molecular_function
GO:0035327,2183,euchromatin,,,cellular_component
GO:0006352,2184,DNA-templated transcription initiation,,,biological_process
GO:0003922,2185,GMP synthase (glutamine-hydrolyzing) activity,,,molecular_function
GO:0045150,2186,acetoin catabolic process,,,biological_process
GO:0019544,2187,arginine catabolic process to glutamate,,,biological_process
GO:0006893,2188,Golgi to plasma membrane transport,,,biological_process
GO:0008266,2189,poly(U) RNA binding,,,molecular_function
GO:0044528,2190,regulation of mitochondrial mRNA stability,,,biological_process
GO:0009740,2191,gibberellic acid mediated signaling pathway,,,biological_process
GO:0046835,2192,carbohydrate phosphorylation,,,biological_process
GO:0070204,2193,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase activity,,,molecular_function
GO:0003854,2194,3-beta-hydroxy-delta5-steroid dehydrogenase (NAD+) activity,,,molecular_function
GO:0043065,2195,positive regulation of apoptotic process,,,biological_process
GO:0033748,2196,hydrogenase (acceptor) activity,,,molecular_function
GO:0046944,2197,protein carbamoylation,,,biological_process
GO:0034198,2198,cellular response to amino acid starvation,,,biological_process
GO:0009360,2199,DNA polymerase III complex,,,cellular_component
GO:0043743,2200,LPPG:FO 2-phospho-L-lactate transferase activity,,,molecular_function
GO:1990663,2201,dihydroorotate dehydrogenase (fumarate) activity,,,molecular_function
GO:0007124,2202,pseudohyphal growth,,,biological_process
GO:0009060,2203,aerobic respiration,,,biological_process
GO:0090398,2204,cellular senescence,,,biological_process
GO:0043214,2205,ABC-type bacteriocin transporter activity,,,molecular_function
GO:0009639,2206,response to red or far red light,,,biological_process
GO:0001938,2207,positive regulation of endothelial cell proliferation,,,biological_process
GO:0048791,2208,calcium ion-regulated exocytosis of neurotransmitter,,,biological_process
GO:0019509,2209,L-methionine salvage from methylthioadenosine,,,biological_process
GO:0016973,2210,poly(A)+ mRNA export from nucleus,,,biological_process
GO:0035792,2211,host cell postsynaptic membrane,,,cellular_component
GO:0004749,2212,ribose phosphate diphosphokinase activity,,,molecular_function
GO:0006206,2213,pyrimidine nucleobase metabolic process,,,biological_process
GO:0009323,2214,Unknown,,,cellular_component
GO:0016811,2215,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides",,,molecular_function
GO:0043542,2216,endothelial cell migration,,,biological_process
GO:0019948,2217,SUMO activating enzyme activity,,,molecular_function
GO:0003923,2218,GPI-anchor transamidase activity,,,molecular_function
GO:0043202,2219,lysosomal lumen,,,cellular_component
GO:0002724,2220,regulation of T cell cytokine production,,,biological_process
GO:0006253,2221,dCTP catabolic process,,,biological_process
GO:0070836,2222,caveola assembly,,,biological_process
GO:0004488,2223,methylenetetrahydrofolate dehydrogenase (NADP+) activity,,,molecular_function
GO:0043750,2224,phosphatidylinositol alpha-mannosyltransferase activity,,,molecular_function
GO:0006104,2225,succinyl-CoA metabolic process,,,biological_process
GO:0004573,2226,Glc3Man9GlcNAc2 oligosaccharide glucosidase activity,,,molecular_function
GO:0051017,2227,actin filament bundle assembly,,,biological_process
GO:0009611,2228,response to wounding,,,biological_process
GO:0070733,2229,AMPylase activity,,,molecular_function
GO:0004425,2230,indole-3-glycerol-phosphate synthase activity,,,molecular_function
GO:0031261,2231,DNA replication preinitiation complex,,,cellular_component
GO:0051019,2232,mitogen-activated protein kinase binding,,,molecular_function
GO:0007624,2233,ultradian rhythm,,,biological_process
GO:0103012,2234,ferredoxin-thioredoxin reductase activity,,,molecular_function
GO:0042780,2235,tRNA 3'-end processing,,,biological_process
GO:0018817,2236,"2-oxo-hept-3-ene-1,7-dioate hydratase activity",,,molecular_function
GO:0004588,2237,orotate phosphoribosyltransferase activity,,,molecular_function
GO:0010968,2238,regulation of microtubule nucleation,,,biological_process
GO:0005856,2239,cytoskeleton,,,cellular_component
GO:0070498,2240,interleukin-1-mediated signaling pathway,,,biological_process
GO:0004334,2241,fumarylacetoacetase activity,,,molecular_function
GO:0031588,2242,nucleotide-activated protein kinase complex,,,cellular_component
GO:0007160,2243,cell-matrix adhesion,,,biological_process
GO:0030983,2244,mismatched DNA binding,,,molecular_function
GO:0042813,2245,Wnt receptor activity,,,molecular_function
GO:0034067,2246,protein localization to Golgi apparatus,,,biological_process
GO:0047388,2247,[glutamine synthetase]-adenylyl-L-tyrosine phosphorylase activity,,,molecular_function
GO:0090734,2248,site of DNA damage,,,cellular_component
GO:0050520,2249,phosphatidylcholine synthase activity,,,molecular_function
GO:0044571,2250,[2Fe-2S] cluster assembly,,,biological_process
GO:0052331,2251,Unknown,,,biological_process
GO:0043124,2252,negative regulation of canonical NF-kappaB signal transduction,,,biological_process
GO:0050194,2253,phosphonoacetaldehyde hydrolase activity,,,molecular_function
GO:0000995,2254,RNA polymerase III general transcription initiation factor activity,,,molecular_function
GO:0004995,2255,tachykinin receptor activity,,,molecular_function
GO:0016773,2256,"phosphotransferase activity, alcohol group as acceptor",,,molecular_function
GO:0033608,2257,formyl-CoA transferase activity,,,molecular_function
GO:0047213,2258,anthocyanidin 3-O-glucosyltransferase activity,,,molecular_function
GO:0009431,2259,"bacterial-type flagellum basal body, MS ring",,,cellular_component
GO:0047184,2260,1-acylglycerophosphocholine O-acyltransferase activity,,,molecular_function
GO:0009523,2261,photosystem II,,,cellular_component
GO:0045880,2262,positive regulation of smoothened signaling pathway,,,biological_process
GO:0002191,2263,cap-dependent translational initiation,,,biological_process
GO:0005021,2264,vascular endothelial growth factor receptor activity,,,molecular_function
